"id_cliente","nome","endereco","telefone","email","data_nascimento"
6127,Cliente_8848,Endereço do Cliente_8848,+5511302805894,Cliente_88481872@exemplo.com,1984-06-28
6128,Cliente_5917,Endereço do Cliente_5917,+5511299796724,Cliente_5917@exemplo.com,1967-04-17
6129,Cliente_4650,Endereço do Cliente_4650,+5511495824355,Cliente_4650@exemplo.com,1957-09-25
6130,Cliente_8033,Endereço do Cliente_8033,+5511181918826,Cliente_80339417@exemplo.com,1976-03-25
6131,Cliente_830,Endereço do Cliente_830,+5511223096597,Cliente_830@exemplo.com,1973-04-14
6132,Cliente_3723,Endereço do Cliente_3723,+5511255415680,Cliente_37236287@exemplo.com,1968-03-21
6133,Cliente_4105,Endereço do Cliente_4105,+5511972694554,Cliente_4105@exemplo.com,1995-11-11
6134,Cliente_8033,Endereço do Cliente_8033,+5511999627543,Cliente_80334902@exemplo.com,1969-03-10
6135,Cliente_2454,Endereço do Cliente_2454,+5511235601234,Cliente_2454@exemplo.com,1997-06-21
6136,Cliente_4073,Endereço do Cliente_4073,+5511376876175,Cliente_4073@exemplo.com,1950-03-10
6137,Cliente_4072,Endereço do Cliente_4072,+5511926967449,Cliente_40723185@exemplo.com,1984-08-23
6138,Cliente_6563,Endereço do Cliente_6563,+5511623861865,Cliente_6563@exemplo.com,2000-07-05
6139,Cliente_2341,Endereço do Cliente_2341,+5511583800641,Cliente_23413495@exemplo.com,1991-06-05
6140,Cliente_933,Endereço do Cliente_933,+5511868163755,Cliente_933@exemplo.com,1988-01-09
6141,Cliente_3853,Endereço do Cliente_3853,+5511600497784,Cliente_38538600@exemplo.com,1956-12-26
6142,Cliente_5742,Endereço do Cliente_5742,+5511989163107,Cliente_57427893@exemplo.com,1996-12-05
6143,Cliente_4516,Endereço do Cliente_4516,+5511798891235,Cliente_4516@exemplo.com,1957-06-26
6144,Cliente_8413,Endereço do Cliente_8413,+5511408870228,Cliente_8413@exemplo.com,1974-03-31
6145,Cliente_5778,Endereço do Cliente_5778,+5511690390006,Cliente_5778@exemplo.com,1953-03-22
6146,Cliente_7066,Endereço do Cliente_7066,+5511562746607,Cliente_70666178@exemplo.com,1974-08-31
6147,Cliente_88,Endereço do Cliente_88,+5511428876255,Cliente_889468@exemplo.com,1973-09-16
6148,Cliente_6789,Endereço do Cliente_6789,+5511119490129,Cliente_6789@exemplo.com,1976-09-11
6149,Cliente_926,Endereço do Cliente_926,+5511635444230,Cliente_926@exemplo.com,1978-08-30
6150,Cliente_1098,Endereço do Cliente_1098,+5511537932824,Cliente_10988259@exemplo.com,1959-08-31
6151,Cliente_5238,Endereço do Cliente_5238,+5511834650833,Cliente_52384581@exemplo.com,1969-08-07
6152,Cliente_6,Endereço do Cliente_6,+5511100547602,Cliente_6@exemplo.com,1966-11-17
6153,Cliente_3237,Endereço do Cliente_3237,+5511625456728,Cliente_32374936@exemplo.com,1981-08-06
6154,Cliente_6132,Endereço do Cliente_6132,+5511320794982,Cliente_6132@exemplo.com,1977-02-09
6155,Cliente_9315,Endereço do Cliente_9315,+5511300886186,Cliente_93156203@exemplo.com,1983-08-09
6156,Cliente_9115,Endereço do Cliente_9115,+5511493189907,Cliente_91157443@exemplo.com,1956-04-03
6157,Cliente_9327,Endereço do Cliente_9327,+5511239591959,Cliente_9327@exemplo.com,1973-03-23
6158,Cliente_90,Endereço do Cliente_90,+5511702157950,Cliente_90@exemplo.com,1979-01-20
6159,Cliente_8760,Endereço do Cliente_8760,+5511239349437,Cliente_8760@exemplo.com,1950-05-16
6160,Cliente_9863,Endereço do Cliente_9863,+5511952014285,Cliente_9863@exemplo.com,1973-02-17
6161,Cliente_3341,Endereço do Cliente_3341,+5511990146424,Cliente_33411354@exemplo.com,1956-09-10
6162,Cliente_8375,Endereço do Cliente_8375,+5511405734512,Cliente_8375@exemplo.com,1974-07-22
6163,Cliente_6584,Endereço do Cliente_6584,+5511330857465,Cliente_65849891@exemplo.com,1994-12-20
6164,Cliente_3717,Endereço do Cliente_3717,+5511438009853,Cliente_37172293@exemplo.com,1993-06-21
6165,Cliente_295,Endereço do Cliente_295,+5511260468673,Cliente_295@exemplo.com,1971-06-20
6166,Cliente_3546,Endereço do Cliente_3546,+5511917693772,Cliente_35465566@exemplo.com,1963-10-15
6167,Cliente_3304,Endereço do Cliente_3304,+5511296570965,Cliente_3304@exemplo.com,1991-01-26
6168,Cliente_4720,Endereço do Cliente_4720,+5511965624750,Cliente_4720@exemplo.com,1977-08-26
6169,Cliente_694,Endereço do Cliente_694,+5511219983801,Cliente_694@exemplo.com,1960-09-20
6170,Cliente_5253,Endereço do Cliente_5253,+5511465809513,Cliente_52531407@exemplo.com,1961-06-23
6171,Cliente_9738,Endereço do Cliente_9738,+5511472093968,Cliente_97384495@exemplo.com,1966-02-08
6172,Cliente_6023,Endereço do Cliente_6023,+5511779623251,Cliente_6023@exemplo.com,1954-07-11
6173,Cliente_2301,Endereço do Cliente_2301,+5511243862410,Cliente_2301@exemplo.com,1995-02-19
6174,Cliente_2986,Endereço do Cliente_2986,+5511388375670,Cliente_2986@exemplo.com,1999-02-01
6175,Cliente_9709,Endereço do Cliente_9709,+5511232715469,Cliente_9709@exemplo.com,1983-02-01
6176,Cliente_2956,Endereço do Cliente_2956,+5511612152507,Cliente_2956@exemplo.com,1951-07-02
6177,Cliente_5160,Endereço do Cliente_5160,+5511787788479,Cliente_51607715@exemplo.com,1985-03-06
6178,Cliente_5529,Endereço do Cliente_5529,+5511270428369,Cliente_55298718@exemplo.com,1987-12-03
6179,Cliente_6116,Endereço do Cliente_6116,+5511900577756,Cliente_61161508@exemplo.com,1960-01-12
6180,Cliente_8059,Endereço do Cliente_8059,+5511367177235,Cliente_8059@exemplo.com,1950-05-15
6181,Cliente_1643,Endereço do Cliente_1643,+5511578776556,Cliente_16431403@exemplo.com,1972-12-17
6182,Cliente_3684,Endereço do Cliente_3684,+5511654020138,Cliente_36841773@exemplo.com,1994-01-12
6183,Cliente_6326,Endereço do Cliente_6326,+5511174568981,Cliente_63262696@exemplo.com,1989-07-21
6184,Cliente_3742,Endereço do Cliente_3742,+5511404279376,Cliente_3742@exemplo.com,1990-12-01
6185,Cliente_4368,Endereço do Cliente_4368,+5511420424388,Cliente_43688161@exemplo.com,1979-06-23
6186,Cliente_6323,Endereço do Cliente_6323,+5511742741359,Cliente_63237416@exemplo.com,1966-11-23
6187,Cliente_8531,Endereço do Cliente_8531,+5511596024190,Cliente_85314443@exemplo.com,1975-11-06
6188,Cliente_3969,Endereço do Cliente_3969,+5511553684326,Cliente_3969@exemplo.com,2000-02-02
6189,Cliente_7033,Endereço do Cliente_7033,+5511417710711,Cliente_7033@exemplo.com,1997-02-25
6190,Cliente_9693,Endereço do Cliente_9693,+5511433483477,Cliente_9693@exemplo.com,1963-04-27
6191,Cliente_8068,Endereço do Cliente_8068,+5511640814126,Cliente_8068@exemplo.com,1967-01-12
6192,Cliente_8756,Endereço do Cliente_8756,+5511459837137,Cliente_87565614@exemplo.com,1983-01-19
6193,Cliente_7697,Endereço do Cliente_7697,+5511843513964,Cliente_76974836@exemplo.com,1994-07-13
6194,Cliente_4909,Endereço do Cliente_4909,+5511861336233,Cliente_49092771@exemplo.com,1967-08-26
6195,Cliente_682,Endereço do Cliente_682,+5511447010424,Cliente_6828843@exemplo.com,1962-01-17
6196,Cliente_3717,Endereço do Cliente_3717,+5511160853182,Cliente_37174867@exemplo.com,1955-02-11
6197,Cliente_6658,Endereço do Cliente_6658,+5511606444884,Cliente_6658@exemplo.com,1996-09-10
6198,Cliente_9146,Endereço do Cliente_9146,+5511359655693,Cliente_91465274@exemplo.com,1972-11-11
6199,Cliente_8201,Endereço do Cliente_8201,+5511483028808,Cliente_82013758@exemplo.com,1973-02-20
6200,Cliente_2236,Endereço do Cliente_2236,+5511255796750,Cliente_22365571@exemplo.com,1965-01-22
6201,Cliente_3253,Endereço do Cliente_3253,+5511156449803,Cliente_3253@exemplo.com,1978-06-17
6202,Cliente_4016,Endereço do Cliente_4016,+5511323256378,Cliente_4016@exemplo.com,1999-01-09
6203,Cliente_5074,Endereço do Cliente_5074,+5511739709441,Cliente_5074@exemplo.com,1981-01-02
6204,Cliente_7356,Endereço do Cliente_7356,+5511608096516,Cliente_73566529@exemplo.com,1973-10-02
6205,Cliente_7607,Endereço do Cliente_7607,+5511363070560,Cliente_76074788@exemplo.com,1974-07-07
6206,Cliente_2740,Endereço do Cliente_2740,+5511636484949,Cliente_27404789@exemplo.com,1976-08-20
6207,Cliente_3423,Endereço do Cliente_3423,+5511126080347,Cliente_34232982@exemplo.com,1984-11-08
6208,Cliente_5691,Endereço do Cliente_5691,+5511115570441,Cliente_56913118@exemplo.com,1998-12-30
6209,Cliente_6746,Endereço do Cliente_6746,+5511351205133,Cliente_6746@exemplo.com,1951-06-15
6210,Cliente_1763,Endereço do Cliente_1763,+5511729263920,Cliente_17631160@exemplo.com,1995-06-16
6211,Cliente_7997,Endereço do Cliente_7997,+5511995884499,Cliente_79973186@exemplo.com,1960-02-08
6212,Cliente_7763,Endereço do Cliente_7763,+5511835627248,Cliente_77633891@exemplo.com,1982-02-01
6213,Cliente_7513,Endereço do Cliente_7513,+5511580580640,Cliente_75135400@exemplo.com,1965-02-18
6214,Cliente_5886,Endereço do Cliente_5886,+5511397436342,Cliente_58869751@exemplo.com,1998-05-28
6215,Cliente_8706,Endereço do Cliente_8706,+5511164584221,Cliente_87064200@exemplo.com,1967-03-31
6216,Cliente_1881,Endereço do Cliente_1881,+5511826183272,Cliente_1881@exemplo.com,1975-01-25
6217,Cliente_2786,Endereço do Cliente_2786,+5511874333814,Cliente_2786@exemplo.com,1968-03-25
6218,Cliente_8082,Endereço do Cliente_8082,+5511692442391,Cliente_8082@exemplo.com,1998-03-12
6219,Cliente_7084,Endereço do Cliente_7084,+5511679859286,Cliente_70841056@exemplo.com,1981-03-18
6220,Cliente_6722,Endereço do Cliente_6722,+5511687773872,Cliente_6722@exemplo.com,1964-08-08
6221,Cliente_328,Endereço do Cliente_328,+5511516496884,Cliente_328@exemplo.com,1998-03-12
6222,Cliente_3700,Endereço do Cliente_3700,+5511357870992,Cliente_3700@exemplo.com,1966-12-22
6223,Cliente_1122,Endereço do Cliente_1122,+5511224399445,Cliente_1122@exemplo.com,1970-01-23
6224,Cliente_439,Endereço do Cliente_439,+5511674655098,Cliente_439@exemplo.com,1968-03-18
6225,Cliente_9440,Endereço do Cliente_9440,+5511279555643,Cliente_9440@exemplo.com,2000-01-31
6226,Cliente_5799,Endereço do Cliente_5799,+5511355734385,Cliente_57992232@exemplo.com,1987-12-18
6227,Cliente_2143,Endereço do Cliente_2143,+5511627467159,Cliente_21431019@exemplo.com,1962-07-30
6228,Cliente_5755,Endereço do Cliente_5755,+5511325038414,Cliente_57556001@exemplo.com,1970-08-23
6229,Cliente_1197,Endereço do Cliente_1197,+5511116608129,Cliente_11977860@exemplo.com,1995-12-22
6230,Cliente_5990,Endereço do Cliente_5990,+5511236064255,Cliente_59901364@exemplo.com,1977-10-25
6231,Cliente_257,Endereço do Cliente_257,+5511539797280,Cliente_257@exemplo.com,1950-01-25
6232,Cliente_3380,Endereço do Cliente_3380,+5511756158967,Cliente_3380@exemplo.com,1959-01-19
6233,Cliente_6734,Endereço do Cliente_6734,+5511723734299,Cliente_67347415@exemplo.com,1972-01-07
6234,Cliente_7060,Endereço do Cliente_7060,+5511342963532,Cliente_70605586@exemplo.com,1962-01-26
6235,Cliente_8179,Endereço do Cliente_8179,+5511353245166,Cliente_81798171@exemplo.com,1959-09-14
6236,Cliente_3510,Endereço do Cliente_3510,+5511351990304,Cliente_3510@exemplo.com,1989-01-12
6237,Cliente_8897,Endereço do Cliente_8897,+5511188632025,Cliente_8897@exemplo.com,1958-05-26
6238,Cliente_6154,Endereço do Cliente_6154,+5511771944799,Cliente_61546761@exemplo.com,1957-07-25
6239,Cliente_6188,Endereço do Cliente_6188,+5511122853143,Cliente_6188@exemplo.com,1950-11-19
6240,Cliente_2687,Endereço do Cliente_2687,+5511852735156,Cliente_2687@exemplo.com,1959-04-09
6241,Cliente_2317,Endereço do Cliente_2317,+5511290716296,Cliente_23173793@exemplo.com,1990-05-21
6242,Cliente_208,Endereço do Cliente_208,+5511350352709,Cliente_208@exemplo.com,1971-01-31
6243,Cliente_5640,Endereço do Cliente_5640,+5511160394887,Cliente_56402164@exemplo.com,1955-01-13
6244,Cliente_5532,Endereço do Cliente_5532,+5511451545223,Cliente_5532@exemplo.com,1978-10-14
6245,Cliente_5187,Endereço do Cliente_5187,+5511214607437,Cliente_5187@exemplo.com,1952-06-26
6246,Cliente_4349,Endereço do Cliente_4349,+5511728815588,Cliente_4349@exemplo.com,1994-09-16
6247,Cliente_4606,Endereço do Cliente_4606,+5511313623537,Cliente_4606@exemplo.com,1972-07-08
6248,Cliente_9994,Endereço do Cliente_9994,+5511782676303,Cliente_99946616@exemplo.com,1972-02-14
6249,Cliente_827,Endereço do Cliente_827,+5511871000104,Cliente_827@exemplo.com,1991-10-01
6250,Cliente_5227,Endereço do Cliente_5227,+5511180759826,Cliente_52279209@exemplo.com,1989-08-27
6251,Cliente_4113,Endereço do Cliente_4113,+5511179011198,Cliente_41135981@exemplo.com,1990-06-06
6252,Cliente_4226,Endereço do Cliente_4226,+5511621781312,Cliente_4226@exemplo.com,1959-05-24
6253,Cliente_4712,Endereço do Cliente_4712,+5511803082727,Cliente_47129425@exemplo.com,1973-05-14
6254,Cliente_4968,Endereço do Cliente_4968,+5511822012382,Cliente_4968@exemplo.com,1958-06-08
6255,Cliente_4508,Endereço do Cliente_4508,+5511787046272,Cliente_4508@exemplo.com,1965-05-01
6256,Cliente_1724,Endereço do Cliente_1724,+5511702120478,Cliente_1724@exemplo.com,1984-09-12
6257,Cliente_7624,Endereço do Cliente_7624,+5511945945022,Cliente_7624@exemplo.com,1978-11-28
6258,Cliente_3516,Endereço do Cliente_3516,+5511951837465,Cliente_35166985@exemplo.com,1954-04-19
6259,Cliente_7214,Endereço do Cliente_7214,+5511449962805,Cliente_72146754@exemplo.com,1954-03-21
6260,Cliente_7488,Endereço do Cliente_7488,+5511802077610,Cliente_7488@exemplo.com,1958-07-05
6261,Cliente_820,Endereço do Cliente_820,+5511985713287,Cliente_8207804@exemplo.com,2000-07-10
6262,Cliente_2999,Endereço do Cliente_2999,+5511863433515,Cliente_2999@exemplo.com,1983-08-29
6263,Cliente_7017,Endereço do Cliente_7017,+5511201740945,Cliente_70171312@exemplo.com,1958-07-04
6264,Cliente_5618,Endereço do Cliente_5618,+5511682140928,Cliente_5618@exemplo.com,1981-11-01
6265,Cliente_1601,Endereço do Cliente_1601,+5511864125988,Cliente_16017473@exemplo.com,1995-04-14
6266,Cliente_8018,Endereço do Cliente_8018,+5511151649638,Cliente_80186606@exemplo.com,1986-02-17
6267,Cliente_9934,Endereço do Cliente_9934,+5511378277878,Cliente_99347328@exemplo.com,1969-08-17
6268,Cliente_1402,Endereço do Cliente_1402,+5511427907803,Cliente_14023829@exemplo.com,1999-04-04
6269,Cliente_7768,Endereço do Cliente_7768,+5511264987573,Cliente_7768@exemplo.com,1983-05-07
6270,Cliente_9714,Endereço do Cliente_9714,+5511166263117,Cliente_97144838@exemplo.com,1959-05-06
6271,Cliente_153,Endereço do Cliente_153,+5511443298050,Cliente_1533727@exemplo.com,1964-05-27
6272,Cliente_9012,Endereço do Cliente_9012,+5511202990658,Cliente_90123058@exemplo.com,1978-08-31
6273,Cliente_7132,Endereço do Cliente_7132,+5511415495283,Cliente_7132@exemplo.com,1952-10-09
6274,Cliente_9351,Endereço do Cliente_9351,+5511646038307,Cliente_9351@exemplo.com,1986-12-18
6275,Cliente_3398,Endereço do Cliente_3398,+5511976158034,Cliente_33982095@exemplo.com,1973-03-14
6276,Cliente_7526,Endereço do Cliente_7526,+5511910948282,Cliente_7526@exemplo.com,1983-11-06
6277,Cliente_8321,Endereço do Cliente_8321,+5511318347978,Cliente_83218607@exemplo.com,1970-04-18
6278,Cliente_5494,Endereço do Cliente_5494,+5511687824082,Cliente_5494@exemplo.com,1961-06-01
6279,Cliente_5384,Endereço do Cliente_5384,+5511653460904,Cliente_53847272@exemplo.com,1957-05-25
6280,Cliente_222,Endereço do Cliente_222,+5511664439782,Cliente_222@exemplo.com,1994-04-13
6281,Cliente_4718,Endereço do Cliente_4718,+5511863972535,Cliente_4718@exemplo.com,1998-02-23
6282,Cliente_2547,Endereço do Cliente_2547,+5511932336537,Cliente_2547@exemplo.com,1959-10-09
6283,Cliente_122,Endereço do Cliente_122,+5511446659712,Cliente_1224800@exemplo.com,1998-02-06
6284,Cliente_1324,Endereço do Cliente_1324,+5511771599172,Cliente_1324@exemplo.com,1980-02-05
6285,Cliente_8071,Endereço do Cliente_8071,+5511446435886,Cliente_80712882@exemplo.com,1965-07-18
6286,Cliente_2991,Endereço do Cliente_2991,+5511248260770,Cliente_29917909@exemplo.com,1984-05-24
6287,Cliente_4035,Endereço do Cliente_4035,+5511834867191,Cliente_4035@exemplo.com,1958-01-14
6288,Cliente_824,Endereço do Cliente_824,+5511903688060,Cliente_824@exemplo.com,1972-02-08
6289,Cliente_771,Endereço do Cliente_771,+5511758939929,Cliente_771@exemplo.com,1952-01-16
6290,Cliente_5242,Endereço do Cliente_5242,+5511607701539,Cliente_5242@exemplo.com,1965-12-31
6291,Cliente_7485,Endereço do Cliente_7485,+5511155341879,Cliente_7485@exemplo.com,1992-06-18
6292,Cliente_518,Endereço do Cliente_518,+5511464194705,Cliente_518@exemplo.com,1979-11-28
6293,Cliente_2115,Endereço do Cliente_2115,+5511507215003,Cliente_2115@exemplo.com,1963-05-26
6294,Cliente_6082,Endereço do Cliente_6082,+5511283833052,Cliente_6082@exemplo.com,1984-06-17
6295,Cliente_606,Endereço do Cliente_606,+5511351576834,Cliente_606@exemplo.com,1955-09-19
6296,Cliente_2342,Endereço do Cliente_2342,+5511352736169,Cliente_23425020@exemplo.com,1978-11-03
6297,Cliente_9122,Endereço do Cliente_9122,+5511360798610,Cliente_9122@exemplo.com,1963-11-04
6298,Cliente_5066,Endereço do Cliente_5066,+5511225883876,Cliente_5066@exemplo.com,1950-12-09
6299,Cliente_1623,Endereço do Cliente_1623,+5511516178484,Cliente_1623@exemplo.com,1991-11-04
6300,Cliente_4117,Endereço do Cliente_4117,+5511683808730,Cliente_4117@exemplo.com,1965-01-02
6301,Cliente_211,Endereço do Cliente_211,+5511898557391,Cliente_2117033@exemplo.com,1952-11-22
6302,Cliente_22,Endereço do Cliente_22,+5511638566063,Cliente_22@exemplo.com,1992-01-07
6303,Cliente_8185,Endereço do Cliente_8185,+5511768674945,Cliente_81856295@exemplo.com,1953-05-12
6304,Cliente_100,Endereço do Cliente_100,+5511890438570,Cliente_1004532@exemplo.com,1984-04-30
6305,Cliente_6233,Endereço do Cliente_6233,+5511460205301,Cliente_6233@exemplo.com,1978-04-01
6306,Cliente_2288,Endereço do Cliente_2288,+5511424100781,Cliente_22889746@exemplo.com,1988-02-09
6307,Cliente_4333,Endereço do Cliente_4333,+5511143064676,Cliente_43337809@exemplo.com,1976-11-25
6308,Cliente_4250,Endereço do Cliente_4250,+5511221237205,Cliente_4250@exemplo.com,1967-12-01
6309,Cliente_3290,Endereço do Cliente_3290,+5511888364003,Cliente_3290@exemplo.com,1959-10-27
6310,Cliente_2472,Endereço do Cliente_2472,+5511942548044,Cliente_24728632@exemplo.com,1976-04-16
6311,Cliente_237,Endereço do Cliente_237,+5511282982331,Cliente_237@exemplo.com,1964-10-11
6312,Cliente_1127,Endereço do Cliente_1127,+5511465223152,Cliente_11275584@exemplo.com,1998-02-18
6313,Cliente_7654,Endereço do Cliente_7654,+5511709601086,Cliente_7654@exemplo.com,1954-01-01
6314,Cliente_2588,Endereço do Cliente_2588,+5511891158607,Cliente_25884115@exemplo.com,1973-01-28
6315,Cliente_4241,Endereço do Cliente_4241,+5511297387243,Cliente_42415735@exemplo.com,1975-02-07
6316,Cliente_6003,Endereço do Cliente_6003,+5511446512129,Cliente_6003@exemplo.com,1974-04-28
6317,Cliente_3486,Endereço do Cliente_3486,+5511248996037,Cliente_3486@exemplo.com,1979-02-14
6318,Cliente_680,Endereço do Cliente_680,+5511508658021,Cliente_680@exemplo.com,1996-09-26
6319,Cliente_9585,Endereço do Cliente_9585,+5511846845350,Cliente_9585@exemplo.com,1999-04-03
6320,Cliente_78,Endereço do Cliente_78,+5511626774329,Cliente_782448@exemplo.com,1973-09-05
6321,Cliente_8325,Endereço do Cliente_8325,+5511780339725,Cliente_8325@exemplo.com,1955-03-23
6322,Cliente_9559,Endereço do Cliente_9559,+5511870662776,Cliente_9559@exemplo.com,1964-04-01
6323,Cliente_7077,Endereço do Cliente_7077,+5511223899897,Cliente_7077@exemplo.com,1956-07-14
6324,Cliente_2771,Endereço do Cliente_2771,+5511853275761,Cliente_2771@exemplo.com,1986-07-30
6325,Cliente_4224,Endereço do Cliente_4224,+5511141292806,Cliente_4224@exemplo.com,1957-02-03
6326,Cliente_1898,Endereço do Cliente_1898,+5511121518832,Cliente_1898@exemplo.com,1955-02-07
6327,Cliente_3171,Endereço do Cliente_3171,+5511279099789,Cliente_31714043@exemplo.com,1974-10-23
6328,Cliente_3156,Endereço do Cliente_3156,+5511776667925,Cliente_3156@exemplo.com,1956-03-15
6329,Cliente_3449,Endereço do Cliente_3449,+5511650142444,Cliente_34492699@exemplo.com,1969-04-27
6330,Cliente_6678,Endereço do Cliente_6678,+5511460477453,Cliente_6678@exemplo.com,1977-03-18
6331,Cliente_5880,Endereço do Cliente_5880,+5511977201937,Cliente_58803918@exemplo.com,1961-10-29
6332,Cliente_9616,Endereço do Cliente_9616,+5511200113403,Cliente_9616@exemplo.com,1950-04-23
6333,Cliente_8162,Endereço do Cliente_8162,+5511501339707,Cliente_81629588@exemplo.com,1982-09-20
6334,Cliente_4814,Endereço do Cliente_4814,+5511627275864,Cliente_48146826@exemplo.com,1974-02-06
6335,Cliente_7058,Endereço do Cliente_7058,+5511166584424,Cliente_7058@exemplo.com,1989-05-28
6336,Cliente_9641,Endereço do Cliente_9641,+5511283828308,Cliente_9641@exemplo.com,1957-03-20
6337,Cliente_6028,Endereço do Cliente_6028,+5511811718183,Cliente_6028@exemplo.com,1958-12-15
6338,Cliente_9135,Endereço do Cliente_9135,+5511940928262,Cliente_91351974@exemplo.com,1967-02-21
6339,Cliente_4209,Endereço do Cliente_4209,+5511884409951,Cliente_4209@exemplo.com,1964-08-07
6340,Cliente_5926,Endereço do Cliente_5926,+5511546340424,Cliente_59267777@exemplo.com,1953-07-27
6341,Cliente_8330,Endereço do Cliente_8330,+5511717367160,Cliente_83304571@exemplo.com,1962-08-25
6342,Cliente_2286,Endereço do Cliente_2286,+5511874084028,Cliente_2286@exemplo.com,1966-07-27
6343,Cliente_3417,Endereço do Cliente_3417,+5511942248439,Cliente_34172809@exemplo.com,1950-06-23
6344,Cliente_7565,Endereço do Cliente_7565,+5511208381711,Cliente_7565@exemplo.com,1979-02-08
6345,Cliente_4181,Endereço do Cliente_4181,+5511209561008,Cliente_4181@exemplo.com,1982-06-09
6346,Cliente_9141,Endereço do Cliente_9141,+5511348712795,Cliente_9141@exemplo.com,1969-04-14
6347,Cliente_9420,Endereço do Cliente_9420,+5511329221023,Cliente_94204671@exemplo.com,1986-05-26
6348,Cliente_9354,Endereço do Cliente_9354,+5511633220708,Cliente_93544160@exemplo.com,1957-08-27
6349,Cliente_7186,Endereço do Cliente_7186,+5511560145062,Cliente_7186@exemplo.com,1998-10-03
6350,Cliente_3866,Endereço do Cliente_3866,+5511879365687,Cliente_3866@exemplo.com,1976-10-07
6351,Cliente_4113,Endereço do Cliente_4113,+5511581877338,Cliente_41136570@exemplo.com,1983-02-26
6352,Cliente_6447,Endereço do Cliente_6447,+5511546306863,Cliente_64477577@exemplo.com,1959-03-25
6353,Cliente_7043,Endereço do Cliente_7043,+5511927390641,Cliente_70433561@exemplo.com,1989-10-22
6354,Cliente_7932,Endereço do Cliente_7932,+5511424470086,Cliente_7932@exemplo.com,1990-06-16
6355,Cliente_3484,Endereço do Cliente_3484,+5511722791581,Cliente_34847271@exemplo.com,1962-10-12
6356,Cliente_3621,Endereço do Cliente_3621,+5511936969745,Cliente_36215615@exemplo.com,1997-12-12
6357,Cliente_6388,Endereço do Cliente_6388,+5511518997746,Cliente_6388@exemplo.com,1977-03-09
6358,Cliente_1316,Endereço do Cliente_1316,+5511392764840,Cliente_13164225@exemplo.com,1998-12-06
6359,Cliente_3767,Endereço do Cliente_3767,+5511297229978,Cliente_3767@exemplo.com,1991-11-17
6360,Cliente_6296,Endereço do Cliente_6296,+5511895133169,Cliente_6296@exemplo.com,1956-04-18
6361,Cliente_8765,Endereço do Cliente_8765,+5511937004932,Cliente_8765@exemplo.com,1962-06-17
6362,Cliente_824,Endereço do Cliente_824,+5511220783843,Cliente_8249442@exemplo.com,1967-09-12
6363,Cliente_7567,Endereço do Cliente_7567,+5511351693373,Cliente_75678958@exemplo.com,1979-12-25
6364,Cliente_1222,Endereço do Cliente_1222,+5511880664711,Cliente_12228135@exemplo.com,1983-08-03
6365,Cliente_4551,Endereço do Cliente_4551,+5511422556137,Cliente_4551@exemplo.com,1973-01-26
6366,Cliente_874,Endereço do Cliente_874,+5511646341389,Cliente_8743725@exemplo.com,1980-10-03
6367,Cliente_2855,Endereço do Cliente_2855,+5511210287642,Cliente_28555361@exemplo.com,1960-02-05
6368,Cliente_2055,Endereço do Cliente_2055,+5511743200223,Cliente_2055@exemplo.com,1971-06-02
6369,Cliente_6844,Endereço do Cliente_6844,+5511795306511,Cliente_68445572@exemplo.com,1957-06-03
6370,Cliente_5111,Endereço do Cliente_5111,+5511140048955,Cliente_5111@exemplo.com,1968-02-20
6371,Cliente_5021,Endereço do Cliente_5021,+5511774855403,Cliente_5021@exemplo.com,1991-06-09
6372,Cliente_3593,Endereço do Cliente_3593,+5511941966452,Cliente_3593@exemplo.com,1973-12-03
6373,Cliente_3866,Endereço do Cliente_3866,+5511617406688,Cliente_38669072@exemplo.com,1975-03-06
6374,Cliente_2280,Endereço do Cliente_2280,+5511877113163,Cliente_2280@exemplo.com,1984-03-06
6375,Cliente_3977,Endereço do Cliente_3977,+5511343958133,Cliente_39772121@exemplo.com,1988-04-03
6376,Cliente_8138,Endereço do Cliente_8138,+5511601830338,Cliente_81384052@exemplo.com,1958-10-29
6377,Cliente_3327,Endereço do Cliente_3327,+5511979223251,Cliente_3327@exemplo.com,1965-07-15
6378,Cliente_5085,Endereço do Cliente_5085,+5511804610022,Cliente_50859529@exemplo.com,1990-11-25
6379,Cliente_513,Endereço do Cliente_513,+5511742654592,Cliente_5133175@exemplo.com,1970-03-09
6380,Cliente_5222,Endereço do Cliente_5222,+5511245434197,Cliente_5222@exemplo.com,1991-07-06
6381,Cliente_8526,Endereço do Cliente_8526,+5511642516811,Cliente_85264692@exemplo.com,1951-11-04
6382,Cliente_5523,Endereço do Cliente_5523,+5511937027350,Cliente_5523@exemplo.com,1959-12-28
6383,Cliente_4065,Endereço do Cliente_4065,+5511261297492,Cliente_4065@exemplo.com,1957-09-21
6384,Cliente_5473,Endereço do Cliente_5473,+5511677712642,Cliente_5473@exemplo.com,1972-12-21
6385,Cliente_424,Endereço do Cliente_424,+5511914377389,Cliente_4248922@exemplo.com,1955-07-10
6386,Cliente_625,Endereço do Cliente_625,+5511190850199,Cliente_625@exemplo.com,1980-01-31
6387,Cliente_2213,Endereço do Cliente_2213,+5511471970762,Cliente_22138664@exemplo.com,1983-05-15
6388,Cliente_1714,Endereço do Cliente_1714,+5511300487787,Cliente_17142635@exemplo.com,1971-07-20
